Age,Gender,Location,Monthly_Bill,Total_Usage_GB,Churn,year,month
45,Female,New York,73.73,211,1,1,0
49,Female,New York,99.71,293,0,0,6
38,Female,New York,36.04,251,0,2,0
70,Female,New York,85.77,358,1,1,3
56,Female,Los Angeles,86.46,109,0,0,10
47,Male,Chicago,87.34,230,1,0,9
36,Female,Miami,47.14,55,0,0,11
41,Male,Houston,45.9,234,1,1,9
45,Female,Los Angeles,67.25,70,0,0,6
40,Male,Houston,52.37,450,0,1,3
34,Male,Los Angeles,56.42,426,0,0,8
24,Male,New York,41.87,129,0,1,10
36,Female,Los Angeles,61.33,188,1,1,3
21,Male,Chicago,35.73,431,0,1,0
48,Female,Houston,97.05,335,0,1,7
20,Female,Miami,31.89,97,0,0,5
55,Female,Chicago,66.85,431,1,1,3
57,Female,Miami,53.94,55,1,0,7
37,Female,Chicago,99.09,179,1,0,9
33,Female,Miami,78.08,116,0,0,7
65,Female,Miami,95.34,129,1,0,9
29,Male,Chicago,36.84,320,1,1,11
46,Male,Los Angeles,63.05,367,0,0,5
46,Female,Los Angeles,44.84,153,1,0,2
50,Female,Los Angeles,47.16,300,0,1,6
23,Female,New York,35.48,106,1,0,3
55,Female,Los Angeles,63.41,297,1,1,4
37,Female,Miami,84.46,346,1,0,11
35,Male,Houston,54.02,75,1,0,4
42,Female,Houston,82.86,76,1,0,8
54,Male,Houston,53.02,309,1,0,3
32,Female,New York,97.35,207,1,1,1
50,Female,Houston,35.02,54,1,1,9
50,Female,Chicago,54.8,313,1,1,5
56,Female,Chicago,76.07,173,1,1,2
49,Female,Miami,84.27,462,1,1,6
30,Female,Miami,74.44,471,1,1,2
33,Female,Chicago,51.93,59,1,0,8
58,Female,Los Angeles,40.26,67,0,1,0
57,Female,New York,84.35,114,0,1,2
24,Female,Los Angeles,51.12,53,1,0,7
57,Female,Houston,95.81,496,1,0,6
47,Male,Miami,47.18,304,0,1,7
27,Female,Miami,84.85,285,0,1,5
62,Female,Los Angeles,33.45,52,1,0,4
27,Male,Chicago,70.82,254,0,0,7
50,Male,Miami,88.22,204,0,0,4
40,Female,Chicago,51.68,388,1,0,11
53,Female,Houston,56.86,395,1,1,2
53,Female,Miami,33.15,418,1,0,4
54,Female,Houston,83.77,234,1,1,9
52,Male,Chicago,63.41,379,0,1,6
69,Male,Los Angeles,95.7,420,0,0,11
43,Female,Los Angeles,53.37,283,1,1,10
26,Male,Houston,84.0,438,0,0,3
64,Male,Houston,40.74,85,1,0,8
20,Female,Chicago,45.19,495,0,1,4
44,Male,Chicago,32.68,392,0,1,11
55,Male,Miami,68.18,264,1,1,6
58,Male,Miami,36.94,207,1,1,5
24,Female,Miami,90.1,272,0,1,1
54,Male,Houston,89.93,413,0,1,0
23,Male,Miami,39.67,131,1,1,1
52,Female,Houston,85.04,462,0,1,11
19,Male,New York,68.66,92,0,0,8
26,Male,Los Angeles,91.4,459,0,1,4
52,Male,Miami,91.48,216,1,2,0
33,Female,Houston,84.99,268,0,1,0
53,Male,Miami,40.54,96,0,1,1
44,Female,Los Angeles,80.58,142,1,0,11
55,Female,New York,71.38,392,0,0,9
29,Female,New York,76.95,461,0,2,0
19,Male,Los Angeles,95.2,355,1,0,9
51,Male,Miami,41.84,480,0,1,10
59,Female,Chicago,35.4,68,1,2,0
70,Male,New York,46.41,252,1,0,10
67,Male,New York,54.72,145,1,1,2
32,Male,Houston,80.32,111,0,0,1
39,Female,Los Angeles,99.92,437,1,1,4
60,Female,Miami,85.43,111,1,1,10
62,Female,Miami,85.47,100,0,1,5
66,Female,Los Angeles,47.66,99,0,0,4
29,Male,Miami,98.82,253,1,1,6
21,Female,Houston,51.25,55,1,1,2
59,Female,Los Angeles,35.0,253,0,2,0
41,Female,Houston,52.79,51,0,0,8
21,Male,New York,66.87,77,0,0,8
20,Male,New York,83.06,178,1,1,1
21,Male,Houston,50.37,223,1,1,5
61,Male,Los Angeles,75.91,324,1,0,6
39,Male,Miami,62.88,268,1,1,8
42,Male,Houston,32.96,217,0,0,9
30,Male,New York,54.08,249,1,1,10
38,Male,Miami,79.7,118,0,1,8
40,Female,Miami,59.7,272,0,0,10
41,Male,Los Angeles,40.59,78,0,1,8
50,Female,Miami,48.02,426,0,2,0
66,Male,Miami,92.95,61,1,0,5
53,Female,Houston,81.91,311,0,1,4
33,Female,New York,90.18,131,1,1,7
40,Male,New York,55.49,472,0,2,0
25,Male,Chicago,52.93,381,0,1,0
54,Female,Chicago,63.51,161,1,0,9
53,Female,Houston,88.44,154,1,0,11
37,Female,New York,36.08,92,0,1,0
31,Male,New York,83.66,147,0,1,4
66,Female,Los Angeles,49.6,74,0,1,1
58,Female,Miami,85.78,418,1,0,5
66,Male,Houston,87.81,399,0,1,6
43,Male,Miami,45.01,164,0,1,9
66,Male,Chicago,62.31,117,1,1,5
39,Female,Houston,81.62,286,1,1,2
21,Male,Miami,34.56,245,1,0,5
28,Female,Miami,90.65,440,0,0,4
36,Male,Chicago,40.26,88,1,0,4
43,Female,Los Angeles,54.98,347,1,1,10
53,Female,Los Angeles,87.14,451,1,0,4
22,Female,Miami,65.6,130,0,1,4
52,Male,Los Angeles,69.85,196,0,1,8
69,Male,Houston,76.71,450,0,1,0
18,Male,Miami,89.22,138,0,0,3
27,Male,Miami,53.99,155,1,1,2
64,Male,New York,83.06,358,0,0,10
62,Male,Los Angeles,43.27,127,0,1,4
65,Male,Los Angeles,67.17,464,1,0,9
38,Female,Houston,49.54,449,1,1,2
44,Female,Miami,57.84,111,0,0,5
24,Male,Miami,33.56,368,0,0,6
24,Female,New York,57.65,266,1,1,1
19,Male,New York,58.68,218,1,1,9
21,Male,Los Angeles,59.09,423,0,0,4
18,Male,Chicago,34.28,110,1,1,8
60,Male,Los Angeles,78.35,336,0,0,8
57,Female,Houston,73.07,83,0,1,8
33,Male,Houston,98.34,153,1,0,7
23,Female,New York,91.66,442,1,0,7
58,Male,Los Angeles,86.19,149,0,1,10
45,Female,Houston,98.67,447,0,1,5
26,Male,Miami,71.93,364,1,1,10
43,Female,Chicago,35.75,127,1,1,8
45,Male,New York,36.34,101,1,1,0
41,Female,Miami,38.29,303,1,0,10
64,Female,Chicago,39.76,337,0,0,10
52,Female,New York,80.2,107,0,1,7
56,Male,Los Angeles,89.17,446,1,1,3
57,Female,Los Angeles,73.07,319,0,1,11
25,Male,Chicago,77.54,136,0,1,6
45,Male,Los Angeles,66.65,358,1,1,2
68,Male,Chicago,66.56,286,1,0,4
41,Female,Houston,96.06,156,0,1,4
22,Male,Los Angeles,74.99,239,0,0,2
41,Female,Houston,80.33,78,1,1,5
29,Male,Los Angeles,86.41,187,0,1,7
65,Male,Los Angeles,61.28,254,0,1,5
37,Female,Los Angeles,57.38,438,1,0,11
58,Female,Miami,92.06,255,1,1,7
44,Male,Chicago,48.03,71,0,1,6
56,Female,New York,71.16,438,1,0,3
46,Female,Miami,36.96,167,0,1,3
37,Male,Los Angeles,94.12,301,0,1,0
24,Female,Chicago,80.15,311,1,1,2
34,Female,Miami,50.87,321,0,1,10
63,Female,Chicago,48.61,335,0,0,1
26,Female,Chicago,67.64,347,0,1,3
22,Female,New York,78.22,336,1,1,1
43,Female,Los Angeles,50.41,290,0,0,4
18,Female,Los Angeles,81.12,160,0,1,4
19,Female,Miami,73.55,335,0,0,5
46,Female,Miami,39.0,97,0,1,9
27,Female,Chicago,51.07,127,0,0,8
37,Male,Chicago,97.91,296,0,1,6
45,Female,Chicago,50.99,233,0,1,1
39,Female,Los Angeles,81.79,378,0,0,7
46,Female,Los Angeles,86.82,463,0,1,5
43,Male,Miami,55.12,171,1,1,7
28,Male,New York,74.8,471,1,0,10
44,Female,New York,36.45,289,0,0,3
28,Male,Miami,55.55,79,1,1,5
18,Male,Houston,93.72,325,1,0,7
64,Female,New York,74.14,202,1,1,3
64,Female,New York,55.41,500,0,1,1
68,Male,Chicago,48.89,406,1,0,3
18,Male,Houston,65.11,220,0,1,1
41,Female,New York,52.81,360,0,1,11
20,Male,Houston,86.43,230,1,1,3
60,Male,Miami,31.36,212,0,0,4
26,Female,Chicago,35.65,145,0,1,8
45,Male,Houston,72.18,443,1,1,10
51,Female,Chicago,40.63,390,0,1,3
38,Female,Chicago,80.19,281,0,0,2
53,Female,Miami,39.98,299,0,0,6
26,Female,New York,59.63,236,0,0,4
61,Male,Chicago,40.26,173,0,1,5
18,Female,New York,65.72,323,0,1,11
70,Female,Miami,84.85,226,0,1,2
55,Female,Houston,38.99,415,1,0,9
55,Female,Miami,47.12,431,0,0,6
39,Female,Los Angeles,66.09,69,1,0,6
21,Male,Los Angeles,68.92,112,1,0,6
59,Female,Chicago,52.1,247,1,0,6
39,Female,Houston,99.26,278,1,0,1
57,Female,Chicago,94.94,187,1,2,0
67,Female,Houston,38.68,171,0,0,6
68,Female,New York,46.2,158,0,0,1
33,Female,Los Angeles,37.52,500,0,1,1
23,Female,Los Angeles,44.93,345,0,0,1
60,Female,Chicago,43.74,290,0,1,8
31,Female,Miami,73.61,224,1,1,8
44,Male,Los Angeles,44.49,89,1,1,5
40,Female,Miami,72.39,150,0,0,2
70,Female,Houston,83.69,433,1,0,2
39,Male,Miami,79.62,311,1,1,7
36,Female,Chicago,42.58,395,1,0,8
60,Female,Los Angeles,98.17,142,1,1,1
37,Male,Houston,37.43,364,1,0,4
29,Male,New York,51.04,290,1,1,2
52,Female,Chicago,81.94,399,1,1,8
36,Female,Houston,54.73,334,0,0,8
44,Male,Chicago,80.39,375,1,0,1
47,Male,New York,61.35,323,1,0,2
46,Female,New York,95.77,307,0,0,5
31,Male,Chicago,66.58,169,1,1,10
64,Male,Los Angeles,96.49,447,0,0,7
50,Female,Houston,77.18,74,1,1,10
62,Female,Los Angeles,58.0,315,1,1,10
37,Female,Chicago,91.22,81,1,1,3
33,Male,Miami,92.72,318,1,1,10
18,Male,Chicago,58.8,68,1,1,1
22,Male,Houston,96.29,441,1,1,7
56,Female,Chicago,40.9,381,1,1,10
49,Female,Miami,77.87,487,1,1,4
64,Male,Houston,45.91,270,1,0,6
24,Male,New York,63.89,193,0,1,4
65,Male,Chicago,43.59,346,1,0,10
61,Female,Chicago,97.72,426,1,0,2
30,Male,Miami,48.57,202,0,0,5
64,Male,Miami,45.82,91,1,1,9
41,Male,Miami,39.99,151,1,1,0
35,Male,Chicago,85.8,202,0,1,1
44,Female,Chicago,98.57,55,1,0,7
44,Male,Houston,73.64,245,1,1,8
32,Female,Chicago,56.0,146,1,1,4
49,Female,Chicago,32.54,151,1,0,11
56,Male,Miami,49.48,485,0,0,10
25,Female,Miami,91.8,279,1,0,7
42,Male,Los Angeles,39.36,181,1,1,1
57,Female,Chicago,57.75,93,0,0,3
51,Female,New York,77.61,475,1,0,10
43,Female,New York,33.65,74,1,1,6
35,Female,Chicago,45.8,181,0,1,9
55,Male,Houston,36.17,340,1,2,0
23,Female,Houston,41.03,72,1,0,8
61,Male,New York,99.78,131,0,0,5
19,Male,New York,59.31,163,0,0,4
52,Female,Los Angeles,85.22,163,1,1,7
40,Female,Los Angeles,30.94,467,0,1,2
21,Male,Chicago,49.25,128,0,1,11
48,Male,Los Angeles,85.3,70,0,0,7
46,Male,Houston,50.63,59,0,1,3
46,Female,Miami,74.14,211,1,1,4
41,Female,New York,35.8,192,0,1,10
23,Female,Miami,37.41,399,1,0,11
67,Female,Houston,95.47,442,0,1,0
20,Female,Miami,53.98,490,0,1,0
26,Female,Houston,94.29,494,1,0,7
21,Male,New York,42.33,357,1,1,8
38,Male,Los Angeles,59.0,115,0,1,10
32,Female,New York,56.07,366,1,0,11
29,Female,Miami,85.16,233,1,0,4
18,Female,New York,38.01,155,1,1,11
35,Female,New York,97.02,134,1,1,3
32,Male,New York,90.79,275,1,0,7
23,Male,Miami,45.07,500,1,0,2
27,Female,Chicago,31.78,357,1,0,3
54,Male,Houston,93.45,75,0,1,9
40,Female,Los Angeles,49.36,291,0,1,9
25,Male,Los Angeles,51.03,335,1,0,4
56,Female,Los Angeles,32.69,386,0,1,2
50,Male,New York,33.86,368,1,0,10
50,Male,Los Angeles,36.08,242,0,1,7
55,Female,Houston,99.0,200,0,1,7
68,Male,Chicago,52.77,189,1,0,5
64,Male,New York,73.4,106,1,1,7
30,Male,New York,90.68,431,1,0,10
22,Male,Miami,73.54,87,0,1,6
41,Male,Miami,63.39,494,1,0,8
56,Male,Miami,50.03,491,0,1,3
70,Male,New York,40.42,124,0,1,0
43,Male,Houston,59.49,358,0,1,1
68,Female,Houston,86.34,218,1,1,4
28,Male,New York,97.52,422,1,1,4
33,Male,Miami,43.24,159,0,1,11
20,Male,Los Angeles,59.58,205,1,1,11
38,Female,New York,53.79,124,0,0,6
65,Female,Chicago,40.41,324,1,1,7
49,Male,Houston,66.28,470,0,1,11
66,Male,Miami,86.12,436,1,1,0
65,Female,Miami,36.47,228,0,0,3
68,Female,Chicago,32.13,115,1,0,10
62,Male,Los Angeles,92.06,401,0,1,5
44,Male,Chicago,97.32,499,0,1,8
67,Male,Houston,43.59,99,1,1,11
29,Female,Houston,56.02,183,1,0,7
24,Male,Miami,35.18,50,1,0,4
53,Female,New York,48.53,467,0,0,7
34,Male,New York,89.33,467,1,0,8
53,Female,Los Angeles,56.16,405,1,0,5
49,Female,Chicago,74.72,54,1,1,4
35,Male,Los Angeles,78.42,141,1,0,1
70,Male,Miami,94.57,331,1,0,8
58,Male,Miami,32.67,330,1,1,1
18,Female,Miami,68.85,199,0,2,0
50,Female,Houston,70.42,487,0,1,5
69,Female,Chicago,51.3,379,1,1,10
22,Male,Miami,58.52,394,0,0,5
18,Female,Houston,46.4,280,0,1,1
32,Female,Chicago,80.09,322,1,1,1
18,Female,Chicago,79.2,478,1,0,6
30,Female,Miami,88.78,201,0,1,0
53,Female,Houston,97.29,159,0,1,8
54,Female,Houston,94.53,262,0,1,5
51,Male,Miami,46.73,116,1,1,11
38,Female,Los Angeles,93.65,500,1,2,0
58,Male,Los Angeles,67.83,451,1,0,7
48,Male,Houston,85.68,487,1,0,10
23,Female,Los Angeles,35.21,420,0,1,5
26,Female,New York,47.38,65,1,1,6
29,Female,New York,59.07,336,1,0,3
48,Male,Miami,99.51,53,1,1,3
62,Male,Miami,34.07,150,0,0,7
65,Female,Houston,42.85,65,1,1,10
44,Male,Miami,47.69,383,1,0,1
22,Female,Los Angeles,69.4,297,0,0,4
32,Male,New York,96.78,143,1,0,7
23,Male,Houston,74.82,154,0,0,6
37,Male,New York,70.7,194,1,0,2
40,Male,New York,45.3,434,0,1,5
52,Male,New York,69.39,194,1,0,5
61,Male,Chicago,39.41,57,0,1,0
53,Male,New York,35.31,369,1,1,4
21,Male,Los Angeles,100.0,265,0,0,9
45,Female,Miami,36.07,149,1,1,5
19,Female,New York,48.45,173,1,0,3
65,Female,New York,48.0,361,0,0,11
27,Female,Miami,66.55,138,0,0,9
65,Female,New York,53.53,224,0,0,11
69,Female,Houston,81.49,207,1,1,11
48,Female,Miami,82.82,282,0,1,7
22,Female,New York,30.07,282,0,0,2
39,Male,Houston,98.64,127,1,1,10
57,Female,Miami,83.23,76,0,0,5
44,Male,Chicago,88.3,156,0,0,1
55,Male,New York,98.32,219,1,0,4
51,Female,Los Angeles,77.56,381,1,1,8
28,Female,Chicago,68.04,71,1,0,5
42,Female,Chicago,80.41,363,0,1,4
49,Female,New York,79.15,390,1,1,3
40,Female,Chicago,46.56,385,0,0,9
62,Male,Houston,34.19,246,1,1,9
38,Female,Los Angeles,70.61,133,0,1,7
30,Female,New York,77.54,449,1,1,10
70,Female,Houston,41.81,152,0,0,4
35,Female,Houston,37.6,253,1,1,4
36,Female,Los Angeles,98.23,226,0,1,10
58,Male,New York,87.85,77,1,0,5
68,Male,Miami,54.65,63,1,0,6
37,Female,New York,41.67,172,1,1,11
42,Female,Houston,95.91,337,0,0,11
66,Female,Los Angeles,70.77,438,1,1,11
40,Female,Los Angeles,68.82,150,1,0,2
38,Male,New York,61.44,91,0,0,1
59,Male,Los Angeles,90.45,217,1,0,1
43,Male,Miami,42.71,392,0,1,3
54,Male,Los Angeles,65.83,407,0,2,0
65,Male,Chicago,74.52,389,0,0,5
51,Male,Miami,50.65,391,0,0,7
63,Female,Chicago,96.97,59,1,1,7
41,Male,New York,88.86,148,1,0,7
49,Male,Miami,96.51,259,1,0,3
49,Male,Los Angeles,40.68,243,0,1,3
19,Female,Los Angeles,34.83,263,0,0,11
31,Female,Houston,42.8,166,1,1,11
64,Female,Chicago,80.05,409,0,0,1
62,Male,Los Angeles,75.31,141,0,1,10
31,Female,New York,72.31,214,0,0,7
60,Female,New York,49.03,93,1,0,2
68,Female,New York,35.49,238,1,1,1
41,Female,New York,50.97,333,1,2,0
36,Male,Los Angeles,79.79,62,1,1,7
64,Female,Los Angeles,38.28,128,1,0,4
58,Female,Houston,93.46,253,1,1,2
57,Male,Houston,62.85,483,0,1,4
62,Female,Los Angeles,88.87,200,0,1,4
23,Male,Houston,45.84,122,0,0,9
40,Female,New York,69.97,201,0,1,0
34,Female,Los Angeles,48.95,387,0,1,9
40,Female,Miami,30.16,489,1,0,10
48,Male,Los Angeles,93.36,349,1,0,9
65,Female,Miami,42.16,376,1,0,5
19,Male,New York,52.43,322,1,1,10
45,Female,Miami,58.61,77,0,1,11
64,Male,Miami,72.64,62,0,0,1
50,Female,Los Angeles,38.94,130,0,0,7
62,Female,Houston,35.84,438,0,0,11
57,Male,Houston,94.58,68,0,0,9
26,Female,Miami,79.55,446,1,1,0
26,Female,Houston,82.65,369,1,1,0
48,Male,Miami,58.88,152,0,2,0
22,Male,Chicago,59.83,456,0,1,8
18,Female,Chicago,70.18,398,1,2,0
50,Male,Chicago,55.74,354,1,2,0
62,Male,Miami,53.07,89,0,1,5
61,Female,Los Angeles,71.93,305,1,1,5
66,Female,Miami,80.02,56,1,0,2
22,Female,Miami,71.71,335,0,1,3
41,Male,Los Angeles,97.93,328,1,1,5
62,Male,Los Angeles,44.76,369,1,0,6
64,Male,Chicago,99.75,301,0,2,0
18,Male,Los Angeles,55.0,190,0,0,10
45,Male,Los Angeles,41.24,66,0,0,2
23,Male,New York,82.69,139,0,0,9
41,Male,New York,79.34,496,0,0,4
18,Female,Houston,70.69,374,1,1,5
53,Female,Miami,87.95,479,0,1,10
39,Female,Miami,37.1,155,1,0,11
27,Female,Chicago,82.75,380,0,1,7
18,Male,New York,80.56,304,0,0,8
32,Male,New York,46.73,63,1,2,0
37,Female,Houston,50.53,185,0,2,0
42,Female,Los Angeles,47.87,183,0,1,5
55,Female,Miami,55.11,272,0,0,1
19,Female,Los Angeles,60.26,203,0,1,9
62,Male,New York,73.75,335,1,0,9
23,Female,Houston,88.05,259,1,0,8
38,Male,Houston,75.15,189,1,1,6
35,Male,Los Angeles,71.02,445,1,0,5
56,Female,Los Angeles,38.93,294,0,0,1
34,Male,Miami,51.68,129,1,1,11
68,Female,Chicago,84.36,304,0,1,11
26,Female,Los Angeles,74.11,224,1,1,11
59,Female,New York,60.95,138,0,1,10
35,Female,Los Angeles,88.92,357,0,0,10
56,Female,Miami,79.47,275,0,1,0
69,Female,Los Angeles,60.95,130,0,1,6
46,Female,Los Angeles,73.24,189,1,1,6
20,Male,Los Angeles,66.23,201,0,0,7
45,Female,New York,53.47,53,0,0,8
38,Male,Los Angeles,73.83,146,1,0,3
38,Female,Los Angeles,47.72,321,0,0,11
58,Male,Los Angeles,78.22,441,0,1,5
19,Female,Houston,41.4,139,1,1,8
49,Male,Los Angeles,75.03,300,1,1,3
63,Male,Houston,59.41,77,1,0,8
61,Female,Chicago,65.5,145,0,0,4
61,Male,Miami,59.1,324,0,1,11
35,Female,Miami,50.31,391,0,0,3
58,Male,Los Angeles,82.3,155,0,1,4
47,Male,Chicago,33.82,281,0,1,11
38,Female,Miami,90.23,403,0,1,8
66,Female,Los Angeles,45.14,385,0,1,11
44,Female,New York,51.22,69,0,0,7
68,Female,Houston,82.43,175,0,1,7
29,Male,Los Angeles,63.61,96,0,1,8
55,Female,New York,62.9,192,1,1,8
32,Male,Houston,82.99,491,1,1,5
28,Male,Miami,91.81,150,0,1,2
19,Male,Los Angeles,76.94,150,0,1,0
62,Female,New York,53.18,86,0,0,7
64,Female,Miami,75.32,199,1,1,0
66,Male,Chicago,37.73,402,0,1,6
31,Male,Chicago,51.54,439,1,1,5
27,Female,New York,84.64,273,1,1,4
57,Female,New York,62.17,310,1,1,10
33,Male,Houston,61.27,409,1,0,9
61,Male,Miami,53.82,296,1,1,4
24,Female,Miami,52.4,341,0,1,6
64,Female,Houston,69.34,387,0,0,11
36,Female,Houston,61.58,364,0,0,7
22,Female,Miami,41.51,369,0,1,4
59,Female,Los Angeles,95.94,143,0,0,3
46,Male,New York,96.9,464,0,1,2
41,Female,Miami,54.63,146,1,1,1
48,Female,Chicago,79.63,443,0,1,4
61,Male,Los Angeles,52.91,92,0,1,0
30,Male,Miami,36.69,417,1,0,1
56,Female,Houston,48.97,275,0,0,11
53,Male,Miami,63.9,388,0,0,5
61,Female,New York,56.93,371,0,0,8
40,Male,Chicago,82.64,285,0,0,11
42,Male,New York,71.86,483,1,1,9
59,Male,Chicago,45.89,324,0,1,7
34,Female,Houston,31.98,450,1,0,11
37,Male,Miami,75.6,353,0,1,6
62,Female,Houston,55.51,468,1,1,6
32,Male,New York,52.37,98,0,1,5
19,Female,Los Angeles,44.94,489,0,0,3
47,Female,Los Angeles,54.65,419,0,1,1
60,Male,Los Angeles,62.71,112,1,1,1
47,Female,Los Angeles,66.05,72,1,0,10
18,Female,Chicago,59.55,153,1,0,7
40,Female,Los Angeles,37.99,354,1,1,7
62,Female,Chicago,56.02,429,1,1,9
54,Female,Los Angeles,44.0,464,1,1,5
28,Female,New York,61.73,266,0,0,10
26,Male,Chicago,91.54,333,0,0,5
32,Female,New York,62.64,288,0,0,1
51,Male,New York,98.79,226,0,1,0
61,Female,Los Angeles,57.93,65,1,1,4
57,Male,Miami,90.78,268,0,1,0
62,Female,Miami,90.05,99,0,0,1
26,Male,Houston,42.75,387,1,1,8
31,Female,Miami,92.47,349,1,0,6
22,Male,Miami,72.41,149,1,2,0
60,Male,New York,39.26,469,0,0,6
56,Male,Houston,73.99,229,1,0,5
32,Male,New York,85.28,113,1,1,1
61,Female,Los Angeles,79.19,396,0,1,3
20,Male,Houston,70.0,408,1,1,8
54,Male,Miami,97.47,194,0,1,0
68,Male,Los Angeles,83.75,307,1,2,0
59,Female,Los Angeles,80.79,310,1,0,9
46,Female,Chicago,37.75,167,0,0,9
29,Male,Houston,47.99,385,1,0,10
23,Male,Los Angeles,81.59,413,1,2,0
31,Female,Houston,54.28,211,1,1,8
25,Female,Los Angeles,67.56,90,0,0,6
44,Female,Houston,41.17,252,0,1,6
65,Female,Miami,89.66,81,1,1,5
33,Female,Miami,56.57,443,0,0,8
45,Female,Los Angeles,75.18,183,1,0,9
54,Female,Miami,56.02,499,1,1,1
46,Female,Miami,77.32,453,1,2,0
65,Female,Miami,49.74,103,1,1,0
30,Female,New York,83.03,399,1,0,9
25,Female,Chicago,62.48,185,0,1,0
30,Female,Chicago,61.08,214,1,1,4
18,Male,New York,96.99,303,1,0,4
33,Male,Miami,35.72,274,0,0,11
27,Male,Chicago,69.22,301,1,1,4
53,Female,Chicago,46.84,254,1,1,0
42,Male,Houston,63.39,263,0,0,3
33,Male,Chicago,67.7,443,0,0,4
50,Male,New York,61.66,376,0,1,10
68,Male,Houston,68.59,300,0,1,4
53,Female,Houston,55.29,348,0,1,4
50,Female,Chicago,91.05,241,1,1,1
58,Male,New York,99.07,189,1,1,7
58,Female,Chicago,88.17,63,0,0,6
34,Male,Houston,39.91,321,0,2,0
48,Female,New York,67.27,244,1,1,8
30,Female,Chicago,58.07,248,0,1,10
56,Female,Houston,91.59,487,0,1,8
61,Female,New York,52.61,86,0,0,1
36,Male,Chicago,94.23,336,0,1,6
58,Female,Houston,45.42,240,0,0,10
39,Female,New York,39.02,282,0,1,11
52,Female,New York,46.54,452,1,0,11
27,Female,Chicago,39.81,236,1,1,6
54,Male,Miami,34.87,450,1,1,1
42,Female,New York,38.61,315,0,1,4
36,Female,Chicago,54.18,272,1,1,9
24,Female,New York,51.84,88,0,0,2
45,Female,New York,75.84,219,1,1,5
26,Female,Chicago,94.55,162,1,0,1
59,Male,New York,99.6,372,1,1,11
48,Female,Miami,68.86,346,0,1,6
61,Male,Houston,42.34,484,1,0,8
49,Male,Chicago,70.84,331,0,1,3
44,Female,Los Angeles,56.29,120,0,0,9
57,Male,New York,70.3,294,1,2,0
47,Female,Chicago,36.53,137,1,1,8
39,Female,Chicago,57.7,348,1,0,6
56,Female,Miami,42.16,78,1,0,11
64,Female,Los Angeles,61.87,351,1,0,4
30,Female,Los Angeles,65.53,214,0,0,10
23,Male,New York,86.83,58,0,1,9
52,Male,Los Angeles,77.0,89,1,1,4
34,Female,Los Angeles,92.25,73,0,0,3
33,Female,New York,52.97,285,0,0,6
51,Male,Los Angeles,47.1,322,1,2,0
38,Female,Houston,73.85,290,1,1,9
58,Female,Los Angeles,72.59,259,1,1,9
54,Male,Miami,38.68,401,1,1,4
44,Female,Miami,87.45,408,1,2,0
19,Female,Miami,37.44,304,0,1,5
27,Female,Miami,33.17,321,0,1,6
35,Male,Miami,67.8,138,1,1,1
61,Male,Los Angeles,40.76,447,0,2,0
19,Male,Houston,62.71,419,1,0,10
19,Male,Miami,71.26,366,0,1,4
19,Female,Los Angeles,60.79,96,0,0,10
59,Female,Los Angeles,64.96,76,0,0,6
21,Male,Chicago,63.81,114,0,2,0
20,Male,Los Angeles,99.7,196,0,0,2
18,Female,Miami,73.73,243,1,1,4
48,Female,Houston,49.09,159,0,1,9
59,Male,Los Angeles,45.28,360,1,0,1
44,Female,Miami,47.62,84,0,1,1
21,Male,Houston,36.01,50,0,0,6
66,Female,Los Angeles,97.56,237,0,1,6
36,Female,New York,64.43,498,1,1,7
28,Male,Houston,60.99,174,1,0,4
59,Male,Houston,52.98,79,1,0,7
23,Female,Los Angeles,94.03,286,1,0,3
40,Female,Chicago,58.33,482,1,1,7
54,Female,Chicago,79.74,289,0,2,0
59,Male,Miami,77.68,147,0,0,10
22,Male,Miami,34.15,157,1,0,10
62,Male,Chicago,59.03,131,1,1,1
69,Male,Miami,86.67,205,0,1,2
60,Male,Houston,35.37,458,0,2,0
43,Male,Houston,62.07,202,0,0,10
30,Female,Los Angeles,34.6,159,1,0,1
24,Male,Houston,61.88,158,1,0,8
24,Female,Los Angeles,49.71,493,1,1,5
22,Male,New York,62.48,187,0,1,7
61,Female,Los Angeles,49.09,149,1,1,3
31,Female,Los Angeles,68.35,426,1,0,2
68,Female,New York,91.56,255,0,0,1
21,Male,Miami,67.3,340,1,0,6
57,Male,Houston,87.1,408,0,0,6
32,Male,New York,68.29,426,0,1,10
33,Female,Chicago,58.92,416,0,0,8
43,Female,New York,99.82,332,0,1,2
59,Female,Houston,73.62,82,0,1,10
33,Male,New York,49.43,138,1,0,4
32,Male,New York,99.93,116,1,0,9
66,Female,Los Angeles,95.74,206,0,1,10
31,Female,Miami,44.98,239,1,1,3
63,Male,Miami,52.97,338,1,1,9
56,Male,Chicago,36.8,458,0,1,9
37,Female,Houston,38.97,454,1,0,11
45,Male,Chicago,45.32,178,0,0,2
56,Male,Los Angeles,50.37,108,0,0,8
48,Female,New York,54.1,374,1,0,1
58,Female,New York,37.77,98,1,1,7
22,Female,Houston,82.19,255,1,0,8
69,Female,Chicago,54.61,168,0,1,1
44,Male,Los Angeles,61.36,300,1,0,11
35,Male,New York,66.05,369,0,1,2
42,Female,Miami,99.42,67,0,1,4
30,Male,Miami,79.99,478,1,1,10
40,Male,Chicago,50.62,162,1,0,8
62,Female,Houston,50.18,482,1,1,2
29,Female,Houston,49.59,58,0,1,0
